movie_title,genres,duration,content_rating,budget,imdb_score
The Roommate,Drama|Horror|Thriller,91,PG-13,16000000,4.8
Joe Dirt,Adventure|Comedy|Drama,91,PG-13,17700000,5.9
Double Impact,Action|Crime,110,R,15000000,5.5
Hot Fuzz,Action|Comedy|Mystery,121,R,8000000,7.9
The Women,Comedy|Drama,114,PG-13,16500000,4.9
Vicky Cristina Barcelona,Drama|Romance,96,PG-13,15500000,7.2
Bad Moms,Comedy,100,R,20000000,6.7
Boys and Girls,Comedy|Drama|Romance,94,PG-13,16000000,5.3
White Oleander,Drama,109,PG-13,16000000,7.2
Jennifer's Body,Comedy|Fantasy|Horror,107,R,16000000,5.1
Drowning Mona,Comedy|Crime|Mystery,96,PG-13,16000000,5.6
Radio Days,Comedy,88,PG,16000000,7.6
Left Behind,Action|Drama|Fantasy|Mystery|Thriller,110,PG-13,16000000,3.1
Remember Me,Drama|Romance,113,PG-13,16000000,7.2
How to Deal,Comedy|Drama|Romance,101,PG-13,16000000,5.7
My Stepmother Is an Alien,Comedy|Romance|Sci-Fi,105,PG-13,20000000,5.2
Philadelphia,Drama,125,PG-13,26000000,7.7
The Thirteenth Floor,Mystery|Sci-Fi|Thriller,100,R,16000000,7
Meteor,Action|Drama|Sci-Fi|Thriller,108,PG,16000000,4.9
Duets,Comedy|Drama|Music,112,R,15000000,6
Hollywood Ending,Comedy|Romance,112,PG-13,16000000,6.6
Detroit Rock City,Comedy|Music,95,R,15000000,6.8
Highlander,Action|Adventure|Fantasy,110,R,16000000,7.2
Things We Lost in the Fire,Drama,118,R,16000000,7.2
Steel,Action|Crime|Sci-Fi,97,PG-13,16000000,2.8
The Immigrant,Drama|Romance,120,R,16000000,6.6
The White Countess,Drama|History|Romance|War,135,PG-13,16000000,6.7
Trance,Crime|Drama|Mystery|Thriller,101,R,20000000,7
Soul Plane,Comedy,92,R,16000000,4.4
Good,Drama|Romance|War,92,R,15000000,6.2
Enter the Void,Drama|Fantasy,161,Not Rated,13000000,7.3
Vamps,Comedy|Horror|Romance,92,PG-13,16000000,5.1
Hachi: A Dog's Tale,Drama|Family,93,G,16000000,8.1
Zulu,Crime|Drama|Thriller,110,R,16000000,6.7
The Homesman,Drama|Western,122,R,16000000,6.6
Juwanna Mann,Comedy|Drama|Romance|Sport,91,PG-13,15600000,4.5
Lilyhammer,Comedy|Crime|Drama,45,TV-MA,34000000,8.1
Slow Burn,Drama|Mystery|Thriller,93,R,15500000,5.9
Wasabi,Action|Comedy|Crime|Drama|Thriller,94,R,15300000,6.6
Slither,Comedy|Horror|Sci-Fi,95,R,15500000,6.5
Beverly Hills Cop,Action|Comedy|Crime,105,R,14000000,7.3
Home Alone,Comedy|Family,103,PG,18000000,7.5
3 Men and a Baby,Comedy|Drama|Family,102,PG,11000000,5.9
Tootsie,Comedy|Drama|Romance,116,PG,22000000,7.4
Top Gun,Action|Drama|Romance,110,PG,15000000,6.9
"Crouching Tiger, Hidden Dragon ",Action|Drama|Romance,120,PG-13,15000000,7.9
American Beauty,Drama,122,R,15000000,8.4
The King's Speech,Biography|Drama|History|Romance,118,R,15000000,8
Twins,Comedy|Crime,107,PG,15000000,6
The Yellow Handkerchief,Drama|Romance,102,PG-13,15500000,6.8
The Color Purple,Drama,154,PG-13,15000000,7.8
Ben-Hur,Adventure|Drama|History,141,PG-13,100000000,6.1
The Imitation Game,Biography|Drama|Thriller|War,114,PG-13,14000000,8.1
Private Benjamin,Comedy|War,109,R,10000000,6.1
Diary of a Wimpy Kid,Comedy|Family,94,PG,15000000,6.2
Mama,Fantasy|Horror,100,PG-13,20000000,6.2
Halloween,Horror|Thriller,101,R,300000,7.9
National Lampoon's Vacation,Adventure|Comedy,98,R,15000000,7.4
Bad Grandpa,Comedy,102,R,15000000,6.6
The Queen,Biography|Drama,94,PG-13,9800000,7.3
Beetlejuice,Comedy|Fantasy,92,PG,15000000,7.5
Why Did I Get Married?,Comedy|Drama,113,PG-13,15000000,5.6
Little Women,Drama|Family|Romance,115,PG,15000000,7.3
The Woman in Black,Drama|Fantasy|Horror|Thriller,95,PG-13,17000000,6.4
When a Stranger Calls,Horror|Thriller,87,PG-13,15000000,5
Big Fat Liar,Adventure|Comedy|Family,88,PG,15000000,5.4
The Deer Hunter,Drama|War,183,R,15000000,8.2
Wag the Dog,Comedy|Drama,97,R,15000000,7.1
The Lizzie McGuire Movie,Adventure|Comedy|Family|Music|Romance,94,PG,17000000,5.3
Snitch,Action|Drama|Thriller,112,PG-13,15000000,6.5
Krampus,Comedy|Fantasy|Horror,98,PG-13,15000000,6.2
The Faculty,Horror|Mystery|Sci-Fi,104,R,15000000,6.4
Cop Land,Crime|Drama|Thriller,120,R,10000000,6.9
Not Another Teen Movie,Comedy,99,R,16000000,5.7
End of Watch,Crime|Drama|Thriller,109,R,7000000,7.7
Aloha,Comedy|Drama|Romance,105,PG-13,37000000,5.4
The Skulls,Action|Crime|Drama|Thriller,106,PG-13,15000000,5.6
The Theory of Everything,Biography|Drama|Romance,123,PG-13,15000000,7.7
Malibu's Most Wanted,Comedy|Crime,86,PG-13,16000000,5.1
Where the Heart Is,Comedy|Drama|Romance,120,PG-13,15000000,6.8
Lawrence of Arabia,Adventure|Biography|Drama|History|War,227,PG,15000000,8.4
Halloween II,Horror,119,R,15000000,4.9
Wild,Adventure|Biography|Drama,115,R,15000000,7.1
The Last House on the Left,Crime|Horror|Thriller,114,R,15000000,6.6
The Wedding Date,Comedy|Romance,90,PG-13,15000000,6.1
Halloween: Resurrection,Comedy|Horror|Thriller,94,R,15000000,4.1
Clash of the Titans,Action|Adventure|Fantasy,106,PG-13,125000000,5.8
The Princess Bride,Adventure|Family|Fantasy|Romance,98,PG,16000000,8.1
The Great Debaters,Biography|Drama,126,PG-13,15000000,7.6
Drive,Crime|Drama,100,R,15000000,7.8
Confessions of a Teenage Drama Queen,Comedy|Family|Music|Romance,89,PG,15000000,4.6
The Object of My Affection,Comedy|Drama|Romance,111,R,15000000,6
28 Weeks Later,Drama|Horror|Sci-Fi,100,R,15000000,7
When the Game Stands Tall,Drama|Family|Sport,115,PG,15000000,6.7
Because of Winn-Dixie,Comedy|Drama|Family,106,PG,14000000,6.4
Love & Basketball,Drama|Romance|Sport,124,PG-13,15000000,7.2
Grosse Pointe Blank,Action|Comedy|Crime|Romance|Thriller,107,R,15000000,7.4
All About Steve,Comedy|Romance,99,PG-13,15000000,4.8
Book of Shadows: Blair Witch 2,Adventure|Fantasy|Horror|Mystery|Thriller,90,R,15000000,4
The Craft,Drama|Fantasy|Horror|Thriller,101,R,15000000,6.2
Match Point,Drama|Romance|Thriller,119,R,15000000,7.7
Ramona and Beezus,Adventure|Comedy|Family|Fantasy,103,G,15000000,6.7
The Remains of the Day,Drama|Romance,134,PG,11500000,7.9
Boogie Nights,Drama,155,R,15000000,7.9
Nowhere to Run,Action|Crime|Drama|Romance|Thriller,94,R,15000000,5.5
Flicka,Adventure|Drama|Family,95,PG,15000000,6.2
The Hills Have Eyes II,Horror,89,R,15000000,5.1
Urban Legends: Final Cut,Horror|Mystery|Thriller,97,R,14000000,4.1
Tuck Everlasting,Drama|Family|Fantasy|Romance,90,PG,15000000,6.7
The Marine,Action|Drama|Thriller,92,PG-13,20000000,4.7
Keanu,Action|Comedy,100,R,15000000,6.4
Country Strong,Drama|Music,117,PG-13,15000000,6.3
Disturbing Behavior,Horror|Mystery|Sci-Fi|Thriller,84,R,15000000,5.5
The Place Beyond the Pines,Crime|Drama|Thriller,140,R,15000000,7.3
The November Man,Action|Crime|Thriller,108,R,15000000,6.3
Eye of the Beholder,Drama|Mystery|Thriller,109,R,15000000,4.9
The Hurt Locker,Drama|History|Thriller|War,131,R,15000000,7.6
Firestarter,Action|Horror|Sci-Fi|Thriller,114,R,15000000,6
Killing Them Softly,Crime|Thriller,97,R,15000000,6.2
A Most Wanted Man,Crime|Drama|Thriller,122,R,15000000,6.8
Freddy Got Fingered,Comedy,87,R,15000000,4.5
The Pirates Who Don't Do Anything: A VeggieTales Movie,Adventure|Animation|Comedy|Family,85,G,15000000,5.7
Highlander: Endgame,Action|Adventure|Fantasy|Sci-Fi,101,R,15000000,4.6
Idlewild,Crime|Drama|Musical|Romance,121,R,15000000,6.2
One Day,Drama|Romance,107,PG-13,15000000,7
Whip It,Drama|Sport,111,PG-13,15000000,6.9
Confidence,Crime|Thriller,97,R,15000000,6.7
The Muse,Comedy,97,PG-13,15000000,5.6
De-Lovely,Biography|Drama|Music|Musical,125,PG-13,20000000,6.6
New York Stories,Comedy|Drama|Romance,124,PG,15000000,6.4
Barney's Great Adventure,Adventure|Family,76,G,15000000,2.8
The Man with the Iron Fists,Action,107,R,15000000,5.4
Home Fries,Comedy|Drama|Romance,91,PG-13,15000000,5
Here on Earth,Drama|Romance,96,PG-13,15000000,5.1
Brazil,Drama|Sci-Fi,142,R,15000000,8
Raise Your Voice,Family|Music|Romance,103,PG,15000000,5.9
The Big Lebowski,Comedy|Crime,117,R,15000000,8.2
Black Snake Moan,Drama|Music,116,R,15000000,7
Dark Blue,Crime|Drama|Romance|Thriller,118,R,15000000,6.6
A Mighty Heart,Biography|Drama|History|Thriller|War,108,R,16000000,6.7
Whatever It Takes,Comedy|Drama|Romance,94,PG-13,15000000,5.5
Boat Trip,Comedy,97,R,20000000,4.9
The Importance of Being Earnest,Comedy|Drama|Romance,97,PG,15000000,6.9
Hoot,Adventure|Comedy|Family,91,PG,15000000,5.6
In Bruges,Comedy|Crime|Drama,107,R,15000000,8
Peeples,Comedy|Romance,95,PG-13,15000000,5.3
The Rocker,Comedy|Music,102,PG-13,15000000,6.2
Post Grad,Comedy|Romance,88,PG-13,15000000,5.3
Promised Land,Drama,106,R,15000000,6.6
Whatever Works,Comedy|Romance,92,PG-13,15000000,7.2
The In Crowd,Drama|Mystery|Thriller,105,PG-13,15000000,4.6
Three Burials,Adventure|Crime|Drama|Mystery|Western,107,R,15000000,7.5
Jakob the Liar,Drama|War,120,PG-13,15000000,6.5
Kiss Kiss Bang Bang,Comedy|Crime|Mystery,103,R,15000000,7.6
Idle Hands,Comedy|Fantasy|Horror|Thriller,92,R,20000000,6.2
Mulholland Drive,Drama|Mystery|Thriller,147,R,15000000,8
You Will Meet a Tall Dark Stranger,Comedy|Drama|Romance,98,R,22000000,6.3
Never Let Me Go,Drama|Romance|Sci-Fi,103,R,15000000,7.2
Transsiberian,Crime|Drama|Mystery|Thriller,111,R,15000000,6.7
The Clan of the Cave Bear,Adventure|Drama|Fantasy,98,R,15000000,5.3
Crazy in Alabama,Comedy|Crime|Drama,111,PG-13,15000000,6.3
Funny Games,Crime|Drama|Horror|Thriller,111,R,15000000,6.5
Metropolis,Drama|Sci-Fi,145,Not Rated,6000000,8.3
District B13,Action|Crime|Thriller,84,R,12000000,7.2
Things to Do in Denver When You're Dead,Crime|Drama,115,R,7000000,6.8
The Assassin,Action|Drama,105,Not Rated,15000000,6.4
Buffalo Soldiers,Comedy|Crime|Drama|Thriller|War,98,R,15000000,6.9
Ong-bak 2,Action,110,R,300000000,6.2
Silent Trigger,Action|Drama|Thriller,88,R,9000000,5.6
The Midnight Meat Train,Fantasy|Horror|Mystery,103,R,15000000,6.1
Winnie Mandela,Biography|Drama|History,104,R,15000000,6
The Son of No One,Crime|Drama|Thriller,90,R,15000000,5.1
All the Queen's Men,Action|Comedy|Drama|War,105,PG-13,25000000,4.5
The Good Night,Comedy|Drama|Fantasy|Music|Romance,93,R,15000000,5.9
Khumba,Adventure|Animation|Family,85,Not Rated,20000000,5.8
Automata,Action|Sci-Fi|Thriller,109,R,7000000,6.1
Dungeons & Dragons: Wrath of the Dragon God,Action|Adventure|Fantasy,105,Not Rated,15000000,4.9
Shinjuku Incident,Action|Crime|Drama|Thriller,119,R,15000000,7.1
Pandaemonium,Biography|Drama,124,PG-13,15000000,6.6
Groundhog Day,Comedy|Fantasy|Romance,101,PG,14600000,8.1
Magic Mike XXL,Comedy|Drama|Music,115,R,14800000,5.7
Romeo + Juliet,Drama|Romance,120,PG-13,14500000,6.8
Sarah's Key,Drama|War,111,PG-13,10000000,7.5
Freedom,Drama|Family|Music,94,R,14500000,6.2
Unforgiven,Drama|Western,131,R,14400000,8.3
Manderlay,Drama,139,Not Rated,14200000,7.4
Slumdog Millionaire,Drama|Romance,120,R,15000000,8
Fatal Attraction,Drama|Romance|Thriller,119,R,14000000,6.9
Pretty Woman,Comedy|Romance,125,R,14000000,6.9
Crocodile Dundee II,Action|Adventure|Comedy,108,PG,15800000,5.5
Broken Horses,Action|Crime|Drama|Mystery|Thriller,101,R,15000000,5.7
Born on the Fourth of July,Biography|Drama|War,145,R,14000000,7.2
Cool Runnings,Adventure|Comedy|Family|Sport,98,PG,15000000,6.9
My Bloody Valentine,Horror|Thriller,101,R,15000000,5.5
The Possession,Horror|Thriller,92,PG-13,14000000,5.9
First Blood,Action|Adventure|Drama,93,R,14000000,7.7
Stomp the Yard,Drama|Music|Romance,109,PG-13,14000000,5.2
The Spy Who Loved Me,Action|Adventure|Sci-Fi|Thriller,123,PG,14000000,7.1
Urban Legend,Horror|Mystery|Thriller,99,R,14000000,5.5
Dangerous Liaisons,Drama|Romance,119,R,14000000,7.7
White Fang,Adventure|Drama,107,PG,14000000,6.7
Superstar,Comedy|Romance,81,PG-13,14000000,5
The Iron Lady,Biography|Drama|History,105,PG-13,13000000,6.4
Jonah: A VeggieTales Movie,Adventure|Animation|Comedy|Drama|Family|Musical,82,G,14000000,6.6
Poetic Justice,Drama|Romance,109,R,14000000,5.9
All About the Benjamins,Action|Comedy|Crime|Thriller,95,R,14000000,5.7
Vampire in Brooklyn,Comedy|Fantasy|Horror|Romance,100,R,20000000,4.5
Exorcist II: The Heretic,Horror,118,R,14000000,3.7
An American Haunting,Horror|Mystery|Thriller,91,PG-13,14000000,5
My Boss's Daughter,Comedy|Romance,90,PG-13,14000000,4.6
A Perfect Getaway,Adventure|Mystery|Thriller,108,R,14000000,6.5
Our Family Wedding,Comedy|Romance,103,PG-13,14000000,4.9
Dead Man on Campus,Comedy,96,R,14000000,6
Tea with Mussolini,Comedy|Drama|War,117,PG,12000000,6.9
Thinner,Fantasy|Horror,93,R,8500000,5.7
"New York, New York ",Drama|Music|Musical|Romance,136,PG,14000000,6.7
Crooklyn,Comedy|Drama,115,PG-13,14000000,6.9
Jason X,Action|Horror|Sci-Fi|Thriller,85,R,11000000,4.4
Big Fat Liar,Adventure|Comedy|Family,88,PG,15000000,5.4
Bobby,Drama|History,112,R,14000000,7
Head Over Heels,Comedy|Mystery|Romance,86,PG-13,14000000,5.4
Fun Size,Adventure|Comedy,86,PG-13,14000000,5.4
Little Children,Drama|Romance,137,R,26000000,7.6
Gossip,Drama|Mystery|Thriller,90,R,24000000,5.9
A Walk on the Moon,Drama,107,R,14000000,6.6
Catch a Fire,Biography|Drama|History,98,PG-13,14000000,6.7
Soul Survivors,Drama|Horror|Mystery|Thriller,84,PG-13,14000000,3.9
Jefferson in Paris,Biography|Drama|History|Romance,139,PG-13,14000000,5.7
Caravans,Action|Adventure|History,127,PG,14000000,6.5
Mr. Turner,Biography|Drama|History,150,R,8200000,6.8
Amen.,Biography|Crime|Drama|War,132,Unrated,103000000,7.3
Reign of Assassins,Action,117,R,12000000,6.9
The Lucky Ones,Comedy|Drama|War,115,R,15000000,7
Margaret,Drama,186,R,14000000,6.5
Flipped,Comedy|Drama|Romance,90,PG,14000000,7.7
Brokeback Mountain,Drama|Romance,134,R,14000000,7.7
Teenage Mutant Ninja Turtles,Action|Adventure|Comedy|Sci-Fi,101,PG-13,125000000,5.9
Clueless,Comedy|Romance,97,PG-13,12000000,6.8
Far from Heaven,Drama|Romance,107,PG-13,13500000,7.4
Hot Tub Time Machine 2,Comedy|Sci-Fi,99,R,14000000,5.1
Quills,Biography|Drama,124,R,13500000,7.4
Seven Psychopaths,Comedy|Crime,110,R,15000000,7.2
Downfall,Biography|Drama|History|War,178,R,13500000,8.3
The Sea Inside,Biography|Drama|Romance,125,PG-13,10000000,8.1
"Good Morning, Vietnam ",Biography|Comedy|Drama|War,121,R,13000000,7.3
The Last Godfather,Comedy,100,PG-13,13400000,3.6
Justin Bieber: Never Say Never,Documentary|Music,115,G,13000000,1.6
Black Swan,Drama|Thriller,108,R,13000000,8
RoboCop,Action|Crime|Sci-Fi|Thriller,117,PG-13,100000000,6.2
The Godfather: Part II,Crime|Drama,220,R,13000000,9
Save the Last Dance,Drama|Music|Romance,112,PG-13,13000000,6.1
A Nightmare on Elm Street 4: The Dream Master,Fantasy|Horror|Thriller,99,R,7000000,5.7
Miracles from Heaven,Drama,109,PG,13000000,6.8
"Dude, Where's My Car? ",Comedy|Mystery,83,PG-13,13000000,5.5
Young Guns,Action|Crime|Drama|Thriller|Western,107,R,13000000,6.8
St. Vincent,Comedy|Drama,102,PG-13,13000000,7.3
About Last Night,Comedy|Romance,100,R,12500000,6.1
10 Things I Hate About You,Comedy|Drama|Romance,97,PG-13,16000000,7.2
The New Guy,Comedy,92,PG-13,13000000,5.9
Loaded Weapon 1,Action|Comedy|Crime,84,PG-13,8200000,6.1
The Shallows,Drama|Horror|Thriller,86,PG-13,17000000,6.8
The Butterfly Effect,Sci-Fi|Thriller,120,R,13000000,7.7
Snow Day,Adventure|Comedy|Family,89,PG,13000000,4.9
This Christmas,Comedy|Drama|Romance,117,PG-13,13000000,6.1
Baby Geniuses,Comedy|Crime|Family|Sci-Fi,97,PG,18000000,2.5
The Big Hit,Action|Comedy|Crime|Thriller,91,R,13000000,6.1
Harriet the Spy,Comedy|Drama|Family,100,PG,13000000,5.9
Child's Play 2,Fantasy|Horror,72,R,13000000,5.7
No Good Deed,Crime|Thriller,84,PG-13,13200000,5.6
The Mist,Horror,126,R,18000000,7.2
Ex Machina,Drama|Mystery|Sci-Fi|Thriller,108,R,15000000,7.7
Being John Malkovich,Comedy|Drama|Fantasy,112,R,13000000,7.8
Two Can Play That Game,Comedy|Romance,90,R,6000000,6.1
Earth to Echo,Adventure|Family|Sci-Fi,91,PG,13000000,5.8
Crazy/Beautiful,Drama|Romance,135,PG-13,14000000,6.5
Letters from Iwo Jima,Drama|History|War,141,R,19000000,7.9
The Astronaut Farmer,Adventure|Drama|Sci-Fi,104,PG,13000000,6.3
Woo,Comedy|Romance,84,R,13000000,3.8
Room,Drama,118,R,13000000,8.3
Dirty Work,Comedy,82,PG-13,13000000,6.4
Serial Mom,Comedy|Crime|Thriller,95,R,13000000,6.7
Dick,Comedy,94,PG-13,13000000,6.1
Light It Up,Drama|Thriller,99,R,13000000,6
54,Drama|Music,121,R,13000000,5.8
Bubble Boy,Adventure|Comedy|Romance|Sci-Fi,84,PG-13,13000000,5.6
Birthday Girl,Comedy|Crime|Thriller,93,R,13000000,6.1
21 & Over,Comedy,93,R,13000000,5.9
"Paris, je t'aime ",Comedy|Drama|Romance,120,R,13000000,7.3
Resurrecting the Champ,Drama|Sport,112,PG-13,13000000,6.8
Admission,Comedy|Drama|Romance,107,PG-13,13000000,5.7
The Widow of Saint-Pierre,Drama|Romance,112,R,100000000,7.3
Chloe,Drama|Mystery|Romance|Thriller,96,R,11000000,6.3
Faithful,Comedy|Crime|Drama,91,R,13000000,5.9
Brothers,Drama|Thriller,105,R,26000000,7.1
Find Me Guilty,Biography|Comedy|Crime|Drama,125,R,13000000,7.1
The Perks of Being a Wallflower,Drama|Romance,102,PG-13,13000000,8
Excessive Force,Action,87,R,3000000,5.1
Infamous,Biography|Crime|Drama,118,R,13000000,7.1
The Claim,Drama|Romance|Western,115,R,20000000,6.5
The Vatican Tapes,Horror|Thriller,91,PG-13,8495000,4.5
Attack the Block,Action|Comedy|Sci-Fi|Thriller,88,R,13000000,6.6
In the Land of Blood and Honey,Drama|Romance|War,127,R,13000000,4.3
The Call,Crime|Thriller,94,R,13000000,6.7
The Crocodile Hunter: Collision Course,Action|Adventure|Comedy|Family,90,PG,13000000,5.4
I Love You Phillip Morris,Biography|Comedy|Crime|Drama|Romance,102,R,13000000,6.6
Quest for Fire,Adventure|Drama|History,100,R,12500000,7.4
Antwone Fisher,Biography|Drama,117,PG-13,12500000,7.3
The Emperor's Club,Drama,109,PG-13,12500000,6.9
True Romance,Action|Crime|Drama|Romance|Thriller,121,R,13000000,8
Womb,Drama|Romance|Sci-Fi,111,Unrated,3660000,6.4
Glengarry Glen Ross,Crime|Drama|Mystery,100,R,12500000,7.8
The Killer Inside Me,Crime|Drama|Thriller,109,R,13000000,6.1
Cat People,Fantasy|Horror|Thriller,93,R,18000000,6.1
Sorority Row,Horror|Mystery,101,R,16000000,5.1
Lars and the Real Girl,Comedy|Drama|Romance,106,PG-13,12000000,7.4
The Boy in the Striped Pajamas,Drama|War,94,PG-13,12500000,7.8
Dancer in the Dark,Crime|Drama|Musical,140,R,12800000,8
Oscar and Lucinda,Drama|Romance,132,R,16000000,6.7
The Funeral,Crime|Drama,99,R,12500000,6.6
Solitary Man,Comedy|Drama|Romance,90,R,15000000,6.4
Machete,Action|Crime|Thriller,105,R,10500000,6.7
Casino Jack,Biography|Comedy|Crime|Drama,108,R,15000000,6.2
The Land Before Time,Adventure|Animation|Family,69,G,12500000,7.3
Tae Guk Gi: The Brotherhood of War,Action|Drama|War,148,R,12800000,8.1
The Perfect Game,Comedy|Drama|Family|Sport,118,PG,12500000,7
The Exorcist,Horror,132,R,8000000,8
Jaws,Adventure|Drama|Thriller,130,PG,8000000,8
American Pie,Comedy,95,R,11000000,7
Ernest & Celestine,Animation|Comedy|Crime|Drama|Family,80,PG,9600000,7.9
The Golden Child,Action|Adventure|Comedy|Fantasy|Mystery,94,PG-13,25000000,5.9
Think Like a Man,Comedy|Romance,122,PG-13,12000000,6.6
Barbershop,Comedy|Drama,102,PG-13,12000000,6.3
Star Trek II: The Wrath of Khan,Action|Adventure|Sci-Fi,116,PG,11000000,7.7
Ace Ventura: Pet Detective,Comedy,78,PG-13,12000000,6.9
WarGames,Sci-Fi|Thriller,114,PG,12000000,7.1
Witness,Crime|Drama|Romance|Thriller,112,R,12000000,7.4
Act of Valor,Action|Adventure|Drama|Thriller|War,110,R,12000000,6.5
Step Up,Crime|Drama|Music|Romance,104,PG-13,12000000,6.5
Beavis and Butt-Head Do America,Adventure|Animation|Comedy|Crime,81,PG-13,12000000,6.8
Jackie Brown,Crime|Thriller,154,R,12000000,7.5
Harold & Kumar Escape from Guantanamo Bay,Adventure|Comedy,102,R,12000000,6.6
Chronicle,Drama|Sci-Fi|Thriller,89,PG-13,12000000,7.1
Yentl,Drama|Musical|Romance,132,PG,12000000,6.6
Time Bandits,Adventure|Comedy|Fantasy|Sci-Fi,103,PG,5000000,7
Crossroads,Comedy|Drama,93,PG-13,12000000,3.3
Project X,Comedy|Crime,93,R,12000000,6.7
Patton,Biography|Drama|War,172,GP,12000000,8
One Hour Photo,Drama|Thriller,96,R,12000000,6.8
Quarantine,Horror|Sci-Fi|Thriller,89,R,12000000,6
The Eye,Horror|Mystery,92,PG-13,12000000,5.4
Johnson Family Vacation,Comedy,97,PG-13,12000000,4.3
How High,Comedy|Fantasy,93,R,12000000,6.2
The Muppet Christmas Carol,Comedy|Drama|Family|Fantasy|Musical,89,G,12000000,7.7
Casino Royale,Action|Adventure|Thriller,144,PG-13,150000000,8
Frida,Biography|Drama|Romance,123,R,12000000,7.4
Katy Perry: Part of Me,Documentary|Music,93,PG,12000000,5.9
The Fault in Our Stars,Drama|Romance,133,PG-13,12000000,7.8
Rounders,Crime|Drama,121,R,12000000,7.4
Top Five,Comedy|Romance,102,R,12000000,6.5
Prophecy,Horror|Sci-Fi,102,PG,12000000,5.4
Stir of Echoes,Horror|Mystery|Thriller,99,R,12000000,7
Philomena,Biography|Drama,98,PG-13,12000000,7.6
The Upside of Anger,Comedy|Drama,118,R,9000000,6.9
The Boys from Brazil,Drama|Thriller,125,R,12000000,7
Aquamarine,Comedy|Family|Fantasy|Romance,104,PG,12000000,5.3
Paper Towns,Drama|Mystery|Romance,109,PG-13,12000000,6.4
Nebraska,Adventure|Comedy|Drama,115,R,12000000,7.8
Tales from the Crypt: Demon Knight,Action|Fantasy|Horror|Thriller,92,R,13000000,6.7
Max Keeble's Big Move,Comedy|Crime|Family,91,PG,12000000,5.3
Young Adult,Comedy|Drama,94,R,12000000,6.3
Crank,Action|Crime|Thriller,93,R,12000000,7
Living Out Loud,Comedy|Drama|Romance,100,R,12000000,6.6
The Postman Always Rings Twice,Crime|Drama|Romance|Thriller,122,R,12000000,6.6
Das Boot,Adventure|Drama|Thriller|War,293,R,14000000,8.4
The Alamo,Drama|History|War|Western,137,PG-13,107000000,6
Sorority Boys,Comedy,93,R,12000000,5.4
About Time,Drama|Fantasy|Romance,123,R,12000000,7.8
House of Flying Daggers,Action|Adventure|Drama|Romance,119,PG-13,100000000,7.6
Arbitrage,Drama|Thriller,107,R,12000000,6.6
Project Almanac,Sci-Fi|Thriller,106,PG-13,12000000,6.4
Cadillac Records,Biography|Drama|Music,109,R,12000000,7
Screwed,Comedy|Crime,81,PG-13,10000000,5.7
Fortress,Action|Crime|Sci-Fi|Thriller,95,R,8000000,5.9
For Your Consideration,Comedy,86,PG-13,12000000,6.3
Celebrity,Comedy|Drama,113,R,12000000,6.3
Running with Scissors,Comedy|Drama,122,R,12000000,6.2
